,SUID,university,univid,response
19513,2646.0,John Craig University,5c9e7d7a34cda4f3677e6b41,Internationality
19514,2646.0,Jimmy Herman University,5c9e37ba34cda4f3677e15bf,Specialization
19515,2646.0,Anne Brown University,5c9e504d34cda4f3677e3ded,Specialization
19516,2647.0,Benjamin Schultz University,5c9e7a6834cda4f3677e662b,Specialization
19517,2647.0,Bianca Garcia University,5c9e7d6034cda4f3677e6b19,Practical relevance / professionalization
19518,2647.0,Laurie Cruz University,5c9e5c6c34cda4f3677e44b7,Practical relevance / professionalization
19519,2647.0,Christopher Garcia University,5c9e7d8334cda4f3677e6b4f,Specialization
19520,2647.0,Amanda Murray University,5c9e4c3134cda4f3677e373b,Internationality
19521,2647.0,Denise Williams MD University,5c9e420034cda4f3677e267f,Internationality
19522,2647.0,Kayla Roberts University,5c9e420034cda4f3677e267f,Internationality
19523,2647.0,Austin Marshall University,5c9e7ea034cda4f3677e6d1b,Specialization
19524,2647.0,Ian Carr University,5c9e679734cda4f3677e5679,Practical relevance / professionalization
19525,2647.0,Angela Keller University,5c9e7dd034cda4f3677e6bcd,Practical relevance / professionalization
19526,2647.0,Damon Banks University,5c9e61c534cda4f3677e4d7f,Soft skills and digital literacy
19527,2647.0,Caitlin Mcgee University,5c9e3ceb34cda4f3677e1e3d,Internationality
19528,2647.0,Tammy Jensen DDS University,5c9e4c6234cda4f3677e378d,Practical relevance / professionalization
19529,2647.0,Mark Smith University,5c9e61ba34cda4f3677e4d6d,Soft skills and digital literacy
19530,2647.0,Reginald Scott University,5c9e636d34cda4f3677e502f,Specialization
19531,2647.0,Jack Gray University,5c9e636a34cda4f3677e502b,Soft skills and digital literacy
19532,2648.0,Steven Hughes University,5c9e3bc934cda4f3677e1c63,Practical relevance / professionalization
19533,2648.0,Stacey Johns University,5c9e677634cda4f3677e5643,Practical relevance / professionalization
19534,2648.0,Heidi Bauer University,5c9e645734cda4f3677e51ab,Specialization
19535,2648.0,Melanie Little University,5e84b7141ead1a77be3bd39c,Internationality
19536,2648.0,Kristen Nelson University,5c9e60cb34cda4f3677e4be3,Internationality
19537,2648.0,Deborah Thomas University,5c9e38ed34cda4f3677e17bb,Internationality
19538,2648.0,Pamela Rogers University,5c9e5a4734cda4f3677e4135,Specialization
19539,2648.0,Lisa Davis University,5c9e4b4134cda4f3677e35a9,Soft skills and digital literacy
19540,2648.0,Christopher Crosby University,5c9e61c534cda4f3677e4d7f,Academic excellence
19541,2648.0,Jason Webster University,5c9e67db34cda4f3677e56e9,Specialization
19542,2648.0,Angelica Kelley University,5c9e5b1034cda4f3677e427b,Internationality
19543,2648.0,Todd Cook University,5c9e5a3234cda4f3677e4111,Practical relevance / professionalization
19544,2648.0,Jessica Webb University,5c9e87f534cda4f3677e6f03,Specialization
19545,2648.0,Randall Anderson University,5c9e34f634cda4f3677e113b,Internationality
19546,2648.0,Sheila Adams University,5c9e882634cda4f3677e6f51,Academic excellence
19547,2650.0,Bryan Mann University,5e8c8b0f23d6684db014ea37,Soft skills and digital literacy
19548,2650.0,Daniel Miller University,5c9e355834cda4f3677e11d9,Practical relevance / professionalization
19549,2650.0,Kristina Mcdonald University,5c9e345f34cda4f3677e1047,Soft skills and digital literacy
19550,2650.0,Amanda Garcia University,5c9e5bc734cda4f3677e43a7,Specialization
19551,2650.0,Richard Harris University,5c9e8ca934cda4f3677e74cd,Soft skills and digital literacy
19552,2650.0,Christian Todd University,5c9e7d3134cda4f3677e6ac9,Academic excellence
19553,2650.0,Tanya Watkins University,5c9e636734cda4f3677e5027,Internationality
19554,2650.0,David Hayden University,5c9e61c234cda4f3677e4d7b,Internationality
19555,2650.0,Brandon Hunt University,5c9e50f934cda4f3677e3f03,Practical relevance / professionalization
19556,2650.0,Morgan Owens University,5c9e884834cda4f3677e6f8b,Academic excellence
19557,2651.0,John Walker University,5c9e498a34cda4f3677e32d9,Internationality
19558,2651.0,Daniel Tate University,5c9e498a34cda4f3677e32d9,Internationality
19559,2651.0,Doris Lawrence University,5c9e4c2834cda4f3677e372d,Specialization
19560,2651.0,Christopher Zhang University,5c9e355634cda4f3677e11d7,Practical relevance / professionalization
19561,2651.0,Cynthia Pearson University,5c9e895334cda4f3677e7141,Specialization
19562,2651.0,Mallory Evans University,5e84b4001ead1a77be3bd395,Specialization
19563,2651.0,Derrick Mcdonald University,5c9e7ea034cda4f3677e6d1b,Soft skills and digital literacy
19564,2651.0,Angela Meza DDS University,5c9e7d7134cda4f3677e6b33,Soft skills and digital literacy
19565,2651.0,Mary Arnold University,5c9e3ffb34cda4f3677e233b,Practical relevance / professionalization
19566,2651.0,Steven Castillo University,5c9e34d534cda4f3677e1107,Soft skills and digital literacy
19567,2652.0,Julie Bowman University,5c9e7d6634cda4f3677e6b23,Internationality
19568,2652.0,Nicholas Williams University,5c9e611234cda4f3677e4c59,Specialization
19569,2652.0,Jeffrey Pope University,5c9e7ead34cda4f3677e6d31,Soft skills and digital literacy
19570,2652.0,Brandon Thompson University,5c9e471734cda4f3677e2ed7,Internationality
19571,2652.0,Melanie Beasley University,5c9e470b34cda4f3677e2ec5,Practical relevance / professionalization
19572,2652.0,William Williams University,5c9e7cb934cda4f3677e69ff,Internationality
19573,2652.0,Mary Davis University,5c9e5b2734cda4f3677e42a1,Specialization
19574,2652.0,Brandon Smith University,5c9e886934cda4f3677e6fbf,Practical relevance / professionalization
19575,2652.0,Randall Campbell University,5c9e3aec34cda4f3677e1af9,Academic excellence
19576,2652.0,Terri Miller MD University,5c9e637034cda4f3677e5035,Soft skills and digital literacy
19577,2653.0,Michelle Allen University,5c9e8ca934cda4f3677e74cd,Internationality
19578,2653.0,Rodney Castillo University,5c9e67de34cda4f3677e56ed,Soft skills and digital literacy
19579,2653.0,Steven Miles University,5c9e65e134cda4f3677e539d,Specialization
19580,2653.0,Mr. David Mckenzie University,5c9e677134cda4f3677e5639,Academic excellence
19581,2653.0,Jennifer Baker University,5c9e63ee34cda4f3677e5101,Practical relevance / professionalization
19582,2653.0,Andrea Hall University,5c9e636734cda4f3677e5027,Practical relevance / professionalization
19583,2653.0,Patricia Rivera MD University,5c9e5cf434cda4f3677e4593,Academic excellence
19584,2653.0,Rebekah Moore University,5c9e7d6934cda4f3677e6b27,Academic excellence
19585,2653.0,Mary Hardy University,5c9e3ceb34cda4f3677e1e3d,Practical relevance / professionalization
19586,2653.0,Marissa Ali University,5c9e361e34cda4f3677e131d,Academic excellence
19587,2653.0,Edward Nguyen University,5c9e4b8f34cda4f3677e362f,Soft skills and digital literacy
19588,2654.0,Wesley Hayes University,5e8c6df1dc39552aa1e7bdf3,Specialization
19589,2654.0,Matthew Moore University,5c9e5a4734cda4f3677e4135,Specialization
19590,2654.0,Jason Hughes University,5c9e88f634cda4f3677e70a3,Specialization
19591,2654.0,Darryl Boone University,5c9e355634cda4f3677e11d7,Specialization
19592,2654.0,Andrew Ramos University,5c9e5bc734cda4f3677e43a7,Internationality
19593,2654.0,Denise Williams University,5c9e8dfd34cda4f3677e76f7,Specialization
19594,2654.0,Margaret Knight University,5c9e7ea034cda4f3677e6d1b,Specialization
19595,2654.0,Jared Thompson University,5c9e7dd034cda4f3677e6bcd,Practical relevance / professionalization
19596,2654.0,Casey Suarez University,5c9e4e1334cda4f3677e3a3f,Specialization
19597,2654.0,Dr. James Miranda University,5c9e5a3234cda4f3677e4111,Specialization
19598,2654.0,Sarah Roberts University,5c9e7d7a34cda4f3677e6b41,Soft skills and digital literacy
19599,2655.0,Brandon Wiggins University,5c9e70bd34cda4f3677e621f,Internationality
19600,2655.0,Carmen Ray University,5c9e5d6334cda4f3677e464d,Soft skills and digital literacy
19601,2655.0,Jessica Williams University,5c9e41e234cda4f3677e264d,Internationality
19602,2655.0,Eric Walker University,5c9e373c34cda4f3677e14ef,Internationality
19603,2655.0,Cynthia Smith University,5c9e5c6f34cda4f3677e44bd,Specialization
19604,2655.0,Richard Parsons University,5c9e5c6c34cda4f3677e44b7,Internationality
19605,2655.0,Alexis Stein University,5c9e3fc234cda4f3677e22e5,Internationality
19606,2655.0,Sarah Robinson University,5c9e3fbf34cda4f3677e22e1,Internationality
19607,2655.0,Catherine Munoz University,5e8c879823d6684db014ea30,Internationality
19608,2655.0,Emily Mendoza University,5c9e3c9c34cda4f3677e1dbd,Soft skills and digital literacy
19609,2655.0,William Dunn University,5c9e398d34cda4f3677e18c1,Internationality
19610,2655.0,Megan Knox University,5c9e355834cda4f3677e11d9,Soft skills and digital literacy
19611,2656.0,Kevin Jackson University,5c9e5dbd34cda4f3677e46e7,Specialization
19612,2656.0,Gary Velasquez University,5c9e7db234cda4f3677e6b9b,Internationality
19613,2656.0,Evan Gonzales University,5c9e636734cda4f3677e5027,Practical relevance / professionalization
19614,2656.0,Cassandra Hall University,5c9e5cf434cda4f3677e4593,Academic excellence
19615,2656.0,Angela Christensen University,5c9e7d6934cda4f3677e6b27,Academic excellence
19616,2656.0,Donna Perez University,5c9e61c234cda4f3677e4d7b,Academic excellence
19617,2656.0,Lisa Lee University,5c9e3aec34cda4f3677e1af9,Practical relevance / professionalization
19618,2656.0,Alyssa Hall University,5e84a9f41ead1a77be3bd385,Practical relevance / professionalization
19619,2656.0,Julie Hamilton University,5e84a9f41ead1a77be3bd385,Practical relevance / professionalization
19620,2656.0,Jacob Horton University,5c9e49df34cda4f3677e3365,Academic excellence
19621,2656.0,Harold Anderson University,5c9e884834cda4f3677e6f8b,Academic excellence
19622,2656.0,Kristie Roberts University,5c9e623434cda4f3677e4e37,Practical relevance / professionalization
19623,2657.0,Richard Anderson University,5c9e4e9534cda4f3677e3b17,Internationality
19624,2657.0,Dylan Hicks University,5c9e4f5034cda4f3677e3c4f,Academic excellence
19625,2657.0,Amy Gibson University,5c9e7cb934cda4f3677e69ff,Practical relevance / professionalization
19626,2659.0,Mrs. Kristine Ho University,5c9e677634cda4f3677e5643,Specialization
19627,2659.0,Jeffery Garcia University,5c9e7c8b34cda4f3677e69b5,Practical relevance / professionalization
19628,2659.0,Tammy Bowen University,5c9e34ae34cda4f3677e10c7,Practical relevance / professionalization
19629,2659.0,Cynthia Cole University,5e84b7f41ead1a77be3bd3a0,Soft skills and digital literacy
19630,2659.0,Gregory Farmer University,5c9e640d34cda4f3677e5131,Practical relevance / professionalization
19631,2659.0,Alan Leonard University,5c9e409034cda4f3677e242b,Academic excellence
19632,2659.0,Stephen Vargas University,5c9e4e2c34cda4f3677e3a6d,Specialization
19633,2659.0,Steven Mann University,5c9e519334cda4f3677e3ffd,Specialization
19634,2659.0,Dana Nguyen University,5c9e473634cda4f3677e2f0b,Soft skills and digital literacy
19635,2659.0,Wanda Smith University,5c9e7db234cda4f3677e6b9b,Internationality
19636,2659.0,Jason Haynes University,5c9e3ad634cda4f3677e1ad7,Specialization
19637,2659.0,Michael Combs University,5c9e3ab234cda4f3677e1a9b,Practical relevance / professionalization
19638,2660.0,Cristian Gallagher University,5c9e6b2334cda4f3677e5c47,Soft skills and digital literacy
19639,2660.0,Dr. Jeffrey Valencia University,5c9e4e1334cda4f3677e3a3f,Soft skills and digital literacy
19640,2660.0,Tyler Hodges University,5c9e638a34cda4f3677e505d,Soft skills and digital literacy
19641,2660.0,Sharon Gallagher University,5c9e3e0234cda4f3677e2009,Soft skills and digital literacy
19642,2660.0,Alyssa Fisher University,5c9e3fa734cda4f3677e22b9,Practical relevance / professionalization
19643,2660.0,Jennifer French University,5c9e410534cda4f3677e24e9,Internationality
19644,2661.0,Wanda Thompson University,5c9e8aa234cda4f3677e7365,Internationality
19645,2661.0,Cory Perez University,5e84b6351ead1a77be3bd39a,Specialization
19646,2661.0,Paula Mason University,5c9e355834cda4f3677e11d9,Specialization
19647,2661.0,Regina Mejia University,5c9e67ca34cda4f3677e56cd,Practical relevance / professionalization
19648,2661.0,Kristen Young University,5c9e7dfd34cda4f3677e6c17,Soft skills and digital literacy
19649,2661.0,Mark Hutchinson University,5c9e7dd034cda4f3677e6bcd,Soft skills and digital literacy
19650,2661.0,Brenda Jacobs University,5c9e7dd034cda4f3677e6bcb,Internationality
19651,2661.0,Lee Williams University,5c9e7d7134cda4f3677e6b33,Practical relevance / professionalization
19652,2661.0,Lisa Ryan University,5c9e7e5734cda4f3677e6ca9,Soft skills and digital literacy
19653,2661.0,Kelly Cobb University,5c9e3abf34cda4f3677e1ab1,Soft skills and digital literacy
19654,2661.0,Robert Thomas University,5c9e50f934cda4f3677e3f03,Internationality
19655,2661.0,Brian Allen University,5c9e504d34cda4f3677e3ded,Soft skills and digital literacy
19656,2661.0,Scott Perkins University,5c9e61ba34cda4f3677e4d6d,Academic excellence
19657,2662.0,Jason Thompson University,5c9e3bc934cda4f3677e1c63,Soft skills and digital literacy
19658,2662.0,Richard Stone University,5c9e7d6634cda4f3677e6b23,Internationality
19659,2662.0,Dr. Sarah Wise University,5c9e7d5334cda4f3677e6b03,Internationality
19660,2662.0,Austin Mccoy University,5c9e7d4d34cda4f3677e6af9,Internationality
19661,2662.0,Cody Haynes University,5c9e611234cda4f3677e4c59,Specialization
19662,2662.0,Tammy Vincent University,5c9e418d34cda4f3677e25c3,Academic excellence
19663,2662.0,Melissa Brown University,5c9e4f5034cda4f3677e3c4f,Internationality
19664,2662.0,James Daniels University,5c9e7d3134cda4f3677e6ac9,Soft skills and digital literacy
19665,2662.0,Kathy Allen University,5c9e5fc334cda4f3677e4a29,Academic excellence
19666,2662.0,Jamie Bell University,5c9e515e34cda4f3677e3fa7,Soft skills and digital literacy
19667,2664.0,Danielle Bennett University,5c9e7d6634cda4f3677e6b23,Soft skills and digital literacy
19668,2664.0,Elizabeth Lam University,5c9e5c6c34cda4f3677e44b7,Internationality
19669,2664.0,Caroline Barrera University,5c9e60cb34cda4f3677e4be3,Specialization
19670,2664.0,Andrew Taylor University,5e84b4001ead1a77be3bd395,Soft skills and digital literacy
19671,2664.0,Lisa Lopez University,5c9e470a34cda4f3677e2ec3,Soft skills and digital literacy
19672,2664.0,Mark Miller University,5c9e644f34cda4f3677e519d,Specialization
19673,2664.0,Kyle Woodard University,5c9e886934cda4f3677e6fbf,Specialization
19674,2664.0,David Lozano University,5c9e515e34cda4f3677e3fa7,Internationality
19675,2664.0,Ashley Coleman University,5c9e3aec34cda4f3677e1af9,Internationality
19676,2664.0,Michael Clark University,5c9e3a5934cda4f3677e1a09,Practical relevance / professionalization
19677,2664.0,Veronica Chapman University,5c9e37ba34cda4f3677e15bf,Academic excellence
19678,2664.0,Stephanie Barnes University,5c9e49df34cda4f3677e3365,Academic excellence
19679,2665.0,Alejandro Collins University,5c9e5c6f34cda4f3677e44bd,Internationality
19680,2665.0,Derek Freeman University,5c9e7d3134cda4f3677e6ac9,Practical relevance / professionalization
19681,2665.0,Debra Swanson University,5c9e8d5d34cda4f3677e75f1,Academic excellence
19682,2665.0,David Allen University,5c9e63ee34cda4f3677e5101,Academic excellence
19683,2665.0,Kayla Acosta University,5c9e639034cda4f3677e5069,Internationality
19684,2665.0,Donna Donovan University,5c9e3aee34cda4f3677e1afd,Practical relevance / professionalization
19685,2665.0,Tracy Marshall University,5c9e3abf34cda4f3677e1ab1,Internationality
19686,2667.0,Ronald Cooper University,5c9e34f634cda4f3677e113b,Specialization
19687,2667.0,Ryan Parks University,5c9e498134cda4f3677e32c9,Specialization
19688,2667.0,Crystal Young University,5c9e67c234cda4f3677e56bf,Specialization
19689,2667.0,Benjamin Rodriguez University,5c9e5b2734cda4f3677e42a1,Practical relevance / professionalization
19690,2667.0,Elizabeth Stephens University,5c9e5dbd34cda4f3677e46e7,Academic excellence
19691,2667.0,Taylor Nash University,5c9e7db234cda4f3677e6b9b,Soft skills and digital literacy
19692,2667.0,Barbara Baldwin University,5c9e639034cda4f3677e5069,Practical relevance / professionalization
19693,2667.0,Michael Thompson University,5c9e638234cda4f3677e5051,Specialization
19694,2667.0,Michael Torres University,5c9e7d7a34cda4f3677e6b41,Academic excellence
19695,2667.0,Mr. Adam Ramirez University,5c9e5cf434cda4f3677e4593,Internationality
19696,2667.0,Kathy Shields University,5c9e7d6934cda4f3677e6b27,Internationality
19697,2667.0,Kristina Alvarez University,5c9e61c234cda4f3677e4d7b,Academic excellence
19698,2669.0,Tamara Stein University,5c9e645734cda4f3677e51ab,Internationality
19699,2669.0,Laurie Johnson University,5c9e373c34cda4f3677e14ef,Specialization
19700,2669.0,Kenneth Berry University,5c9e60cb34cda4f3677e4be3,Specialization
19701,2669.0,Natasha Williams University,5c9e60b534cda4f3677e4bbf,Practical relevance / professionalization
19702,2669.0,Sarah Hughes University,5c9e67b134cda4f3677e56a3,Practical relevance / professionalization
19703,2669.0,Alexandra Kelly University,5c9e64f934cda4f3677e521d,Academic excellence
19704,2669.0,Terry Rose University,5c9e498834cda4f3677e32d7,Specialization
19705,2669.0,Shannon Parsons University,5c9e498d34cda4f3677e32df,Internationality
19706,2669.0,Juan Franklin University,5c9e7e6234cda4f3677e6cbb,Practical relevance / professionalization
19707,2669.0,Leslie Fletcher University,5c9e7e6234cda4f3677e6cbb,Practical relevance / professionalization
19708,2669.0,Jesse Everett University,5c9e7e6234cda4f3677e6cbb,Practical relevance / professionalization
19709,2669.0,Veronica Lowe University,5c9e70cf34cda4f3677e623d,Academic excellence
19710,2669.0,Elizabeth Price University,5c9e67e134cda4f3677e56f1,Soft skills and digital literacy
19711,2670.0,Joel Little University,5c9e7d5334cda4f3677e6b03,Soft skills and digital literacy
19712,2670.0,Ashley Mcdowell University,5c9e7d4d34cda4f3677e6af9,Specialization
19713,2670.0,Michael Key University,5c9e645934cda4f3677e51ad,Soft skills and digital literacy
19714,2670.0,Adam Murphy University,5e84c5aa1ead1a77be3bd3d7,Practical relevance / professionalization
19715,2670.0,Mrs. Jennifer Curry University,5c9e345f34cda4f3677e1047,Specialization
19716,2670.0,Michael Davis University,5c9e895334cda4f3677e7141,Practical relevance / professionalization
19717,2670.0,Terri Perry University,5c9e679734cda4f3677e5679,Specialization
19718,2670.0,Kristen Williams University,5c9e4e1334cda4f3677e3a3f,Academic excellence
19719,2670.0,Michael Williams University,5c9e5dbd34cda4f3677e46e7,Practical relevance / professionalization
19720,2670.0,Virginia Reyes University,5c9e7d7a34cda4f3677e6b41,Practical relevance / professionalization
19721,2671.0,Michael Madden University,5c9e4dfb34cda4f3677e3a15,Soft skills and digital literacy
19722,2671.0,Janice Lopez University,5e8c6df1dc39552aa1e7bdf3,Academic excellence
19723,2671.0,Elizabeth Collins University,5c9e7dd034cda4f3677e6bcb,Practical relevance / professionalization
19724,2674.0,Nicole Smith University,5c9e7d6634cda4f3677e6b23,Academic excellence
19725,2674.0,Phillip Dean University,5c9e7d4d34cda4f3677e6af9,Academic excellence
19726,2674.0,Teresa Palmer University,5c9e895334cda4f3677e7141,Academic excellence
19727,2674.0,Tiffany Morgan University,5c9e4c3134cda4f3677e373b,Academic excellence
19728,2674.0,Jacob Stevenson University,5c9e7e5734cda4f3677e6ca9,Soft skills and digital literacy
19729,2674.0,Rachel Morrison University,5c9e4f5034cda4f3677e3c4f,Soft skills and digital literacy
19730,2674.0,Adrian Hoffman University,5c9e644f34cda4f3677e519d,Academic excellence
19731,2674.0,Roberto Stewart University,5c9e5b1034cda4f3677e427b,Academic excellence
19732,2674.0,Karen Reeves University,5c9e636734cda4f3677e5027,Academic excellence
19733,2674.0,Kathryn Curtis University,5c9e61c234cda4f3677e4d7b,Academic excellence
19734,2675.0,Alan Rodriguez University,5c9e498a34cda4f3677e32d9,Soft skills and digital literacy
19735,2675.0,Michael Ponce University,5c9e498a34cda4f3677e32d9,Soft skills and digital literacy
19736,2675.0,Joseph Kim University,5c9e60cb34cda4f3677e4be3,Academic excellence
19737,2675.0,Stacy Green University,5c9e35b234cda4f3677e126b,Internationality
19738,2675.0,Lisa Morales University,5c9e355634cda4f3677e11d7,Internationality
19739,2675.0,Michael Suarez University,5c9e498834cda4f3677e32d7,Practical relevance / professionalization
19740,2675.0,Brandi Chavez University,5c9e895334cda4f3677e7141,Specialization
19741,2675.0,Ashley Nichols University,5c9e3aee34cda4f3677e1afd,Internationality
19742,2675.0,Andrea Harris MD University,5c9e3aec34cda4f3677e1af9,Soft skills and digital literacy
19743,2675.0,Samantha Harvey University,5c9e49df34cda4f3677e3365,Practical relevance / professionalization
19744,2675.0,Rebecca Rios University,5c9e884834cda4f3677e6f8b,Practical relevance / professionalization
19745,2677.0,John Smith University,5c9e7d4d34cda4f3677e6af9,Specialization
19746,2677.0,George Macdonald University,5c9e6c1634cda4f3677e5dcf,Internationality
19747,2677.0,Tara Salazar University,5c9e498a34cda4f3677e32d9,Practical relevance / professionalization
19748,2677.0,Erin Bishop University,5c9e498a34cda4f3677e32d9,Practical relevance / professionalization
19749,2677.0,John Gentry University,5c9e679734cda4f3677e5679,Academic excellence
19750,2677.0,Denise Holmes University,5c9e471734cda4f3677e2ed7,Soft skills and digital literacy
19751,2677.0,Paul Davis University,5c9e470b34cda4f3677e2ec5,Internationality
19752,2677.0,Richard Ramos University,5c9e7e5734cda4f3677e6ca9,Specialization
19753,2677.0,Ruth Sloan University,5c9e7d3134cda4f3677e6ac9,Academic excellence
19754,2677.0,Emily Salazar University,5c9e3dfd34cda4f3677e1fff,Practical relevance / professionalization
19755,2677.0,Keith Sanders University,5c9e7e6234cda4f3677e6cbb,Soft skills and digital literacy
19756,2677.0,Meagan Robinson University,5c9e7e6234cda4f3677e6cbb,Soft skills and digital literacy
19757,2677.0,James Santos University,5c9e7e6234cda4f3677e6cbb,Soft skills and digital literacy
19758,2677.0,William Butler University,5c9e70cf34cda4f3677e623d,Soft skills and digital literacy
19759,2677.0,Lisa Huynh University,5c9e7d7a34cda4f3677e6b41,Specialization
19760,2677.0,Timothy Mcdonald University,5c9e61c234cda4f3677e4d7b,Academic excellence
19761,2678.0,Emily Vasquez University,5c9e4c3134cda4f3677e373b,Soft skills and digital literacy
19762,2678.0,Colleen Allison University,5c9e498134cda4f3677e32c9,Practical relevance / professionalization
19763,2678.0,Mr. Tyler Hubbard University,5c9e67c234cda4f3677e56bf,Practical relevance / professionalization
19764,2678.0,Robert Barrett University,5c9e420034cda4f3677e267f,Soft skills and digital literacy
19765,2678.0,Catherine Owens University,5c9e420034cda4f3677e267f,Soft skills and digital literacy
19766,2678.0,Robert Atkins University,5c9e3a0b34cda4f3677e1989,Academic excellence
19767,2678.0,Rebecca Luna University,5c9e638234cda4f3677e5051,Specialization
19768,2678.0,Dr. Debra Hernandez University,5c9e636734cda4f3677e5027,Academic excellence
19769,2678.0,Tammy Allen University,5c9e5cf434cda4f3677e4593,Academic excellence
19770,2678.0,Curtis Bonilla University,5c9e7d6934cda4f3677e6b27,Academic excellence
19771,2678.0,Peter Poole University,5c9e61c234cda4f3677e4d7b,Internationality
19772,2678.0,Richard Parker University,5c9e613434cda4f3677e4c91,Academic excellence
19773,2678.0,Emily Rogers University,5c9e88b034cda4f3677e7031,Academic excellence
19774,2678.0,Matthew Cline University,5c9e3aec34cda4f3677e1af9,Specialization
19775,2678.0,Hector Smith University,5c9e61ba34cda4f3677e4d6d,Academic excellence
19776,2678.0,Heather Fields University,5c9e8f7734cda4f3677e795b,Internationality
19777,2679.0,Robert Stark University,5e8c6df1dc39552aa1e7bdf3,Specialization
19778,2679.0,Ronald Walker University,5c9e60cb34cda4f3677e4be3,Soft skills and digital literacy
19779,2679.0,Thomas Norman University,5c9e420034cda4f3677e267f,Soft skills and digital literacy
19780,2679.0,Christopher Todd University,5c9e420034cda4f3677e267f,Soft skills and digital literacy
19781,2679.0,Lynn Shaw University,5c9e471734cda4f3677e2ed7,Soft skills and digital literacy
19782,2679.0,Jamie Richard University,5c9e3cba34cda4f3677e1ded,Academic excellence
19783,2679.0,Stephanie Robinson University,5c9e5a3234cda4f3677e4111,Specialization
19784,2679.0,Michael Mason University,5c9e4e2c34cda4f3677e3a6d,Internationality
19785,2679.0,Mark Reynolds University,5c9e67de34cda4f3677e56ed,Soft skills and digital literacy
19786,2679.0,Nicholas Salinas University,5c9e61c234cda4f3677e4d7b,Academic excellence
19787,2679.0,Joshua Smith University,5c9e49df34cda4f3677e3365,Academic excellence
19788,2680.0,Cynthia Strong University,5c9e5b5e34cda4f3677e42fb,Academic excellence
19789,2680.0,Roger Hughes University,5c9e7d6634cda4f3677e6b23,Internationality
19790,2680.0,Timothy Cross University,5c9e60cb34cda4f3677e4be3,Internationality
19791,2681.0,Dr. Kylie Ryan DVM University,5e84b8a01ead1a77be3bd3a8,Academic excellence
19792,2681.0,Charles Crawford University,5c9e7eb934cda4f3677e6d45,Specialization
19793,2681.0,John Parsons MD University,5e8c89b723d6684db014ea35,Internationality
19794,2681.0,Sarah Rodriguez University,5c9e5b1034cda4f3677e427b,Internationality
19795,2681.0,Jennifer Jackson University,5c9e410534cda4f3677e24e9,Soft skills and digital literacy
19796,2681.0,Kim Smith University,5c9e639034cda4f3677e5069,Soft skills and digital literacy
19797,2681.0,Tina Reed University,5c9e61c234cda4f3677e4d7b,Specialization
19798,2681.0,David Smith University,5c9e4b8f34cda4f3677e362f,Academic excellence
19799,2681.0,Sarah Fisher University,5c9e49df34cda4f3677e3365,Academic excellence
19800,2681.0,Cheryl Rhodes University,5c9e50f934cda4f3677e3f03,Practical relevance / professionalization
19801,2682.0,Amanda Cisneros University,5c9e4e9534cda4f3677e3b17,Practical relevance / professionalization
19802,2682.0,Patrick Ramirez University,5c9e38d734cda4f3677e1795,Internationality
19803,2682.0,Michael Holland University,5c9e616734cda4f3677e4ce7,Internationality
19804,2682.0,Rachel Carr University,5c9e64f934cda4f3677e521d,Specialization
19805,2682.0,Kayla Romero University,5c9e34ae34cda4f3677e10c7,Practical relevance / professionalization
19806,2682.0,Leah Ellis University,5c9e355834cda4f3677e11d9,Specialization
19807,2682.0,Justin Green University,5c9e7dd034cda4f3677e6bcd,Soft skills and digital literacy
19808,2682.0,Melanie Osborne University,5c9e3ffb34cda4f3677e233b,Internationality
19809,2682.0,Ashley Wilson University,5c9e7d3134cda4f3677e6ac9,Practical relevance / professionalization
19810,2682.0,Samuel Johnson University,5c9e7cb934cda4f3677e69ff,Soft skills and digital literacy
19811,2682.0,Mitchell Vasquez University,5c9e636734cda4f3677e5027,Internationality
19812,2682.0,Ashley Mcdaniel University,5c9e5cf434cda4f3677e4593,Internationality
19813,2682.0,Anna White University,5c9e7d6934cda4f3677e6b27,Internationality
19814,2682.0,Judy Clark MD University,5c9e61c234cda4f3677e4d7b,Internationality
19815,2682.0,Clifford Patterson University,5c9e3aec34cda4f3677e1af9,Specialization
19816,2682.0,Brandon Powers University,5c9e4b8f34cda4f3677e362f,Internationality
19817,2682.0,Marcus Black University,5c9e37db34cda4f3677e15f5,Specialization
19818,2683.0,James Mcdaniel University,5e8c6df1dc39552aa1e7bdf3,Internationality
19819,2683.0,Tabitha Smith University,5c9e645734cda4f3677e51ab,Soft skills and digital literacy
19820,2683.0,Monica Gonzalez University,5c9e371c34cda4f3677e14b9,Soft skills and digital literacy
19821,2683.0,Michelle Barnett University,5c9e355634cda4f3677e11d7,Practical relevance / professionalization
19822,2683.0,Michele Walker University,5c9e34f634cda4f3677e113b,Specialization
19823,2683.0,Anthony Smith University,5c9e4b4134cda4f3677e35a9,Academic excellence
19824,2683.0,William Thomas University,5c9e7ead34cda4f3677e6d31,Practical relevance / professionalization
19825,2683.0,Tracy Hanson University,5c9e7ea034cda4f3677e6d1b,Internationality
19826,2683.0,Eric Smith University,5c9e7eb934cda4f3677e6d45,Internationality
19827,2683.0,John Moore University,5c9e6b2334cda4f3677e5c47,Specialization
19828,2683.0,Lisa Thomas University,5c9e638a34cda4f3677e505d,Academic excellence
19829,2683.0,Mr. Michael Cross Jr. University,5c9e8c6334cda4f3677e7457,Specialization
